Sun Mar 29 12:36:55 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\LIBRARY\TM_DIODE.LLB
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:18:34 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:01 Footprint coords will be rounded to nearest base unit.
Mon May 25 12:19:02 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\data\template.imp
Tue May 26 18:56:21 Saved as file BACKUP1.MAX
Tue May 26 19:06:21 Saved as file BACKUP1.MAX
Tue May 26 19:16:52 Saved as file BACKUP1.MAX
Tue May 26 19:26:52 Saved as file BACKUP1.MAX
Tue May 26 19:36:52 Saved as file BACKUP1.MAX
Tue May 26 19:37:21 Saved as file ~undo.max
Tue May 26 19:38:45 Saved as file ~undo.max
Tue May 26 19:38:58 Saved as file ~undo.max
Tue May 26 19:39:17 Saved as file ~undo.max
Tue May 26 19:43:07 Saved as file ~undo.max
Tue May 26 19:46:53 Saved as file BACKUP1.MAX
Tue May 26 19:48:19 Saved as file ~undo.max
Tue May 26 19:48:23 Saved as file ~undo.max
Tue May 26 19:52:58 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Tue May 26 19:53:00 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Tue May 26 19:54:51 Saved as file ~undo.max
Tue May 26 19:55:03 Saved as file ~undo.max
Tue May 26 19:56:53 Saved as file BACKUP1.MAX
Tue May 26 20:04:18 Saved as file ~undo.max
Tue May 26 20:04:19 Saved as file ~undo.max
Tue May 26 20:04:20 Saved as file ~undo.max
Tue May 26 20:04:20 Saved as file ~undo.max
Thu May 28 17:31:48 Saved as file ~undo.max
Thu May 28 17:33:46 Saved as file ~undo.max
Thu May 28 17:35:59 Saved as file BACKUP1.MAX
Thu May 28 17:39:56 Saved as file ~undo.max
Thu May 28 17:40:31 Saved as file ~undo.max
Thu May 28 17:45:59 Saved as file BACKUP1.MAX
Thu May 28 17:55:59 Saved as file BACKUP1.MAX
Thu May 28 18:05:59 Saved as file BACKUP1.MAX
Thu May 28 18:16:00 Saved as file BACKUP1.MAX
Thu May 28 18:26:00 Saved as file BACKUP1.MAX
Thu May 28 18:27:32 Saved as file ~undo.max
Thu May 28 18:36:00 Saved as file BACKUP1.MAX
Thu May 28 18:46:01 Saved as file BACKUP1.MAX
Thu May 28 18:48:27 Saved as file ~undo.max
Thu May 28 18:57:01 Saved as file BACKUP1.MAX
Thu May 28 18:59:18 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Thu May 28 18:59:19 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Thu May 28 18:59:31 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Thu May 28 19:07:01 Saved as file BACKUP1.MAX
Thu May 28 19:17:02 Saved as file BACKUP1.MAX
Thu May 28 19:27:02 Saved as file BACKUP1.MAX
Thu May 28 19:37:02 Saved as file BACKUP1.MAX
Thu May 28 19:47:02 Saved as file BACKUP1.MAX
Thu May 28 19:57:03 Saved as file BACKUP1.MAX
Thu May 28 20:07:03 Saved as file BACKUP1.MAX
Thu May 28 20:16:01 Saved as file ~undo.max
Thu May 28 20:17:03 Saved as file BACKUP1.MAX
Thu May 28 20:27:04 Saved as file BACKUP1.MAX
Thu May 28 20:32:08 Saved as file ~undo.max
Thu May 28 20:37:04 Saved as file BACKUP1.MAX
Thu May 28 20:47:04 Saved as file BACKUP1.MAX
Thu May 28 20:56:36 Saved as file ~undo.max
Thu May 28 20:57:04 Saved as file BACKUP1.MAX
Thu May 28 21:02:23 Saved as file ~undo.max
Thu May 28 21:07:05 Saved as file BACKUP1.MAX
Thu May 28 21:07:14 Saved as file ~undo.max
Thu May 28 21:12:01 Saved as file ~undo.max
Thu May 28 21:17:35 Saved as file BACKUP1.MAX
Thu May 28 21:19:17 Saved as file ~undo.max
Thu May 28 21:24:25 Saved as file ~undo.max
Thu May 28 21:27:54 Saved as file ~undo.max
Thu May 28 21:28:05 Saved as file BACKUP1.MAX
Thu May 28 21:38:06 Saved as file BACKUP1.MAX
Thu May 28 21:48:06 Saved as file BACKUP1.MAX
Thu May 28 21:57:11 Saved as file ~undo.max
Thu May 28 21:58:06 Saved as file BACKUP1.MAX
Thu May 28 22:08:07 Saved as file BACKUP1.MAX
Thu May 28 22:10:24 Saved as file ~undo.max
Thu May 28 22:13:35 Saved as file ~undo.max
Thu May 28 22:16:05 Saved as file ~undo.max
Thu May 28 22:18:07 Saved as file BACKUP1.MAX
Thu May 28 22:26:02 Saved as file ~undo.max
Thu May 28 22:28:07 Saved as file BACKUP1.MAX
Thu May 28 22:29:12 Saved as file ~undo.max
Thu May 28 22:31:59 Saved as file ~undo.max
Thu May 28 22:38:07 Saved as file BACKUP1.MAX
Thu May 28 22:48:08 Saved as file BACKUP1.MAX
Thu May 28 22:53:19 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Thu May 28 22:54:10 Saved as file ~undo.max
Thu May 28 22:54:29 Saved as file ~undo.max
Thu May 28 22:54:39 Saved as file ~undo.max
Thu May 28 22:54:56 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Fri May 29 12:00:49 Saved as file ~undo.max
Fri May 29 12:03:08 Saved as file ~undo.max
Fri May 29 12:09:44 Saved as file BACKUP1.MAX
Fri May 29 12:19:44 Saved as file BACKUP1.MAX
Fri May 29 12:29:45 Saved as file BACKUP1.MAX
Fri May 29 12:39:45 Saved as file BACKUP1.MAX
Fri May 29 12:49:45 Saved as file BACKUP1.MAX
Fri May 29 12:59:46 Saved as file BACKUP1.MAX
Fri May 29 13:09:46 Saved as file BACKUP1.MAX
Fri May 29 13:18:33 Error code 0034.912 (266)
Fri May 29 13:18:33 Saved as file Backup0.max
Fri May 29 13:18:33 Windows which were open at time of error:
Fri May 29 13:18:33 	ActiveWindow: &Design
Fri May 29 13:18:33 	Icon: &Components
Fri May 29 13:18:33 	Icon: &Nets
Fri May 29 13:18:33 	Icon: Post Proces&s
Fri May 29 13:18:33 End-of-list
Fri May 29 13:18:33 Error code 0034.912 (266)
Fri May 29 13:19:26 Saved as file ~undo.max
Fri May 29 13:19:35 Saved as file ~undo.max
Fri May 29 13:22:27 Saved as file ~undo.max
Fri May 29 13:22:37 Saved as file ~undo.max
Fri May 29 13:29:08 Saved as file BACKUP1.MAX
Fri May 29 13:32:51 Saved as file ~undo.max
Fri May 29 13:39:08 Saved as file BACKUP1.MAX
Fri May 29 13:39:49 Saved as file ~undo.max
Fri May 29 13:49:08 Saved as file BACKUP1.MAX
Fri May 29 13:51:48 Saved as file ~undo.max
Fri May 29 13:52:12 Saved as file ~undo.max
Fri May 29 13:52:21 Saved as file ~undo.max
Fri May 29 13:54:05 Saved as file ~undo.max
Fri May 29 13:57:51 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 13:57:51 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 13:58:29 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Fri May 29 13:58:31 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 13:58:33 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 13:58:37 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 13:58:39 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 14:03:44 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Fri May 29 14:03:44 Saved as file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Fri May 29 14:04:05 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Fri May 29 14:04:17 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 14:04:17 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:17 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 14:04:23 Loaded file C:\PROGRAM FILES\ORCAD\LAYOUT_PLUS\library\TM_DIODE.llb
Fri May 29 14:04:35 Loaded file C:\Program Files\Orcad\Layout_Plus\data\template.imp
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:37 Footprint coords will be rounded to nearest base unit.
Fri May 29 14:04:39 Saved as file BACKUP1.MAX
Fri May 29 14:06:04 Saved as file ~undo.max
Fri May 29 14:09:47 Saved as file ~undo.max
Fri May 29 14:10:02 Saved as file ~undo.max
Fri May 29 14:10:15 Saved as file ~undo.max
Fri May 29 14:14:39 Saved as file BACKUP1.MAX
Fri May 29 14:16:31 Saved as file ~undo.max
Fri May 29 14:24:39 Saved as file BACKUP1.MAX
Fri May 29 14:25:18 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Fri May 29 14:34:40 Saved as file BACKUP1.MAX
Fri May 29 14:35:09 Saved as file ~undo.max
Fri May 29 14:36:25 Saved as file ~undo.max
Fri May 29 14:37:05 Saved as file ~undo.max
Fri May 29 14:37:51 Saved as file ~undo.max
Fri May 29 14:42:31 Saved as file ~undo.max
Fri May 29 14:44:40 Saved as file BACKUP1.MAX
Fri May 29 14:54:40 Saved as file BACKUP1.MAX
Fri May 29 14:56:05 Saved as file ~undo.max
Fri May 29 14:56:25 Saved as file ~undo.max
Fri May 29 14:58:34 Saved as file ~undo.max
Fri May 29 15:01:03 Saved as file ~undo.max
Fri May 29 15:05:34 Saved as file ~undo.max
Fri May 29 15:07:41 Saved as file BACKUP1.MAX
Fri May 29 15:17:41 Saved as file BACKUP1.MAX
Fri May 29 15:27:41 Saved as file BACKUP1.MAX
Fri May 29 15:31:58 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Fri May 29 15:36:40 Saved as file ~undo.max
Fri May 29 15:37:42 Saved as file BACKUP1.MAX
Fri May 29 15:42:55 Saved as file ~undo.max
Fri May 29 15:47:42 Saved as file BACKUP1.MAX
Fri May 29 15:49:57 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Fri May 29 15:50:44 Saved as file ~undo.max
Fri May 29 15:52:31 Saved as file ~undo.max
Fri May 29 15:53:02 Saved as file ~undo.max
Fri May 29 15:57:42 Saved as file BACKUP1.MAX
Fri May 29 15:59:59 Saved as file ~undo.max
Fri May 29 16:05:36 Saved as file ~undo.max
Fri May 29 16:05:56 Saved as file ~undo.max
Fri May 29 16:07:14 Saved as file ~undo.max
Fri May 29 16:07:42 Saved as file BACKUP1.MAX
Fri May 29 16:15:48 Saved as file ~undo.max
Fri May 29 16:16:10 Saved as file ~undo.max
Fri May 29 16:16:46 Saved as file ~undo.max
Fri May 29 16:17:43 Saved as file BACKUP1.MAX
Fri May 29 16:18:22 Saved as file ~undo.max
Fri May 29 16:20:10 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
Fri May 29 16:20:21 Saved as file C:\ORCAD\TEST\CSHEM1.MAX
